unnamed:_0,filing_date,trade_date,ticker,insider_name,insider_title,trade_type,price,qty,owned,δown%,value,trade_price,trade_value,delta_own_pct,trade_date_ddmmyyyy,filing_date_ddmmyyyy,calc_value,value_abs_diff
D,2022-03-29 16:17:50,2022-03-25,JPM,Erdoes Mary E.,"CEO Asset, Wealth Management",F,$141.99,-53322.0,567310.0,-0.09,"-$7,571,199",141.99,-7571199.0,-0.0009,25/03/2022,29/03/2022,-7571190.78,8.21999999973923
D,2022-03-29 16:17:37,2022-03-25,JPM,Dimon James,"COB, CEO",F,$141.99,-220486.0,8673627.0,-0.02,"-$31,306,815",141.99,-31306815.0,-0.0002,25/03/2022,29/03/2022,-31306807.14,7.8599999994039536
D,2022-03-29 16:17:21,2022-03-25,JPM,Bacon Ashley,Chief Risk Officer,F,$141.99,-28403.0,199600.0,-0.12,"-$4,032,971",141.99,-4032971.0,-0.0012,25/03/2022,29/03/2022,-4032941.97,29.02999999979511
D,2022-01-20 16:36:04,2022-01-18,JPM,Korablina Elena A,Corporate Controller,F,$153.16,-443.0,19043.0,-0.02,"-$67,850",153.16,-67850.0,-0.0002,18/01/2022,20/01/2022,-67849.88,0.11999999999534339
,2022-01-20 16:36:02,2022-01-18,JPM,Rometty Virginia M,Dir,A,$153.16,1632.0,5283.0,0.45,"+$250,000",153.16,250000.0,0.0045000000000000005,18/01/2022,20/01/2022,249957.12,42.88000000000466
,2022-01-20 16:35:52,2022-01-18,JPM,Novakovic Phebe N,Dir,A,$153.16,1632.0,3970.0,0.7,"+$250,000",153.16,250000.0,0.006999999999999999,18/01/2022,20/01/2022,249957.12,42.88000000000466
,2022-01-20 16:35:48,2022-01-18,JPM,Neal Michael A,Dir,A,$153.16,1632.0,48962.0,0.03,"+$250,000",153.16,250000.0,0.0003,18/01/2022,20/01/2022,249957.12,42.88000000000466
,2022-01-20 16:35:43,2022-01-18,JPM,Flynn Timothy Patrick,Dir,A,$153.16,1632.0,61068.0,0.03,"+$250,000",153.16,250000.0,0.0003,18/01/2022,20/01/2022,249957.12,42.88000000000466
,2022-01-20 16:35:32,2022-01-18,JPM,Combs Todd A.,Dir,A,$153.16,1632.0,27024.0,0.06,"+$250,000",153.16,250000.0,0.0006,18/01/2022,20/01/2022,249957.12,42.88000000000466
,2022-01-20 16:35:29,2022-01-18,JPM,Crown James S,Dir,A,$153.16,1632.0,12486446.0,0,"+$250,000",153.16,250000.0,0.0,18/01/2022,20/01/2022,249957.12,42.88000000000466
,2022-01-20 16:35:23,2022-01-18,JPM,Burke Stephen B,Dir,A,$153.16,1632.0,237113.0,0.01,"+$250,000",153.16,250000.0,0.0001,18/01/2022,20/01/2022,249957.12,42.88000000000466
,2022-01-20 16:35:15,2022-01-18,JPM,Bammann Linda,Dir,A,$153.16,1632.0,94322.0,0.02,"+$250,000",153.16,250000.0,0.0002,18/01/2022,20/01/2022,249957.12,42.88000000000466
,2022-01-20 16:34:02,2022-01-18,JPM,Hobson Mellody L,Dir,A,$153.16,1632.0,142450.0,0.01,"+$250,000",153.16,250000.0,0.0001,18/01/2022,20/01/2022,249957.12,42.88000000000466
,2022-01-20 16:34:02,2022-01-19,JPM,Hobson Mellody L,Dir,P,$149.68,670.0,142450.0,0,"+$100,285",149.68,100285.0,0.0,19/01/2022,20/01/2022,100285.6,0.6000000000058208
D,2022-01-14 16:18:00,2022-01-13,JPM,Pinto Daniel E,"Pres, COO, CEO CIB",F,$168.85,-25457.0,577237.0,-0.04,"-$4,298,414",168.85,-4298414.0,-0.0004,13/01/2022,14/01/2022,-4298414.45,0.4500000001862645
D,2022-01-14 16:17:57,2022-01-13,JPM,Beer Lori A,CIO,F,$168.85,-8380.0,25064.0,-0.25,"-$1,414,963",168.85,-1414963.0,-0.0025,13/01/2022,14/01/2022,-1414963.0,0.0
D,2022-01-14 16:17:56,2022-01-13,JPM,Korablina Elena A,Corporate Controller,F,$168.85,-4212.0,18733.0,-0.18,"-$711,196",168.85,-711196.0,-0.0018,13/01/2022,14/01/2022,-711196.2,0.19999999995343387
D,2022-01-14 16:17:51,2022-01-13,JPM,Lake Marianne,Co-CEO CCB,F,$168.85,-19709.0,175627.0,-0.1,"-$3,327,865",168.85,-3327865.0,-0.001,13/01/2022,14/01/2022,-3327864.65,0.35000000009313226
D,2022-01-14 16:17:40,2022-01-13,JPM,Piepszak Jennifer,Co-CEO CCB,F,$168.85,-13840.0,15803.0,-0.47,"-$2,336,884",168.85,-2336884.0,-0.004699999999999999,13/01/2022,14/01/2022,-2336884.0,0.0
D,2022-01-14 16:17:34,2022-01-13,JPM,Scher Peter,Vice COB,F,$168.85,-5850.0,23184.0,-0.2,"-$987,773",168.85,-987773.0,-0.002,13/01/2022,14/01/2022,-987772.5,0.5
D,2022-01-14 16:17:28,2022-01-13,JPM,Petno Douglas B,CEO Commercial Banking,F,$168.85,-16406.0,387289.0,-0.04,"-$2,770,153",168.85,-2770153.0,-0.0004,13/01/2022,14/01/2022,-2770153.1,0.10000000009313226
D,2022-01-14 16:17:14,2022-01-13,JPM,Leopold Robin,Head of HR,F,$168.85,-4116.0,34727.0,-0.11,"-$694,987",168.85,-694987.0,-0.0011,13/01/2022,14/01/2022,-694986.6,0.40000000002328306
D,2022-01-14 16:17:11,2022-01-13,JPM,Friedman Stacey,GC,F,$168.85,-13889.0,68982.0,-0.17,"-$2,345,158",168.85,-2345158.0,-0.0017000000000000001,13/01/2022,14/01/2022,-2345157.65,0.35000000009313226
D,2022-01-14 16:17:05,2022-01-13,JPM,Barnum Jeremy,CFO,F,$168.85,-10474.0,16953.0,-0.38,"-$1,768,535",168.85,-1768535.0,-0.0038,13/01/2022,14/01/2022,-1768534.9,0.10000000009313226
D,2022-01-14 16:17:00,2022-01-13,JPM,Erdoes Mary E.,"CEO Asset, Wealth Management",F,$168.85,-27647.0,524210.0,-0.05,"-$4,668,196",168.85,-4668196.0,-0.0005,13/01/2022,14/01/2022,-4668195.95,0.049999999813735485
D,2022-01-14 16:16:55,2022-01-13,JPM,Bacon Ashley,Chief Risk Officer,F,$168.85,-14273.0,172745.0,-0.08,"-$2,409,996",168.85,-2409996.0,-0.0008,13/01/2022,14/01/2022,-2409996.05,0.049999999813735485
,2022-01-04 16:18:07,2021-12-31,JPM,Rometty Virginia M,Dir,A,$158.35,197.0,3630.0,0.06,"+$31,250",158.35,31250.0,0.0006,31/12/2021,04/01/2022,31194.949999999997,55.05000000000291
,2022-01-04 16:17:51,2021-12-31,JPM,Neal Michael A,Dir,A,$158.35,205.0,47100.0,0,"+$32,500",158.35,32500.0,0.0,31/12/2021,04/01/2022,32461.75,38.25
,2022-01-04 16:17:36,2021-12-31,JPM,Hobson Mellody L,Dir,A,$158.35,221.0,140078.0,0,"+$35,000",158.35,35000.0,0.0,31/12/2021,04/01/2022,34995.35,4.650000000001455
,2022-01-04 16:17:26,2021-12-31,JPM,Flynn Timothy Patrick,Dir,A,$158.35,245.0,59139.0,0,"+$38,750",158.35,38750.0,0.0,31/12/2021,04/01/2022,38795.75,45.75
,2022-01-04 16:17:17,2021-12-31,JPM,Burke Stephen B,Dir,A,$158.35,308.0,234762.0,0,"+$48,750",158.35,48750.0,0.0,31/12/2021,04/01/2022,48771.799999999996,21.799999999995634
M,2021-11-18 16:26:15,2021-10-26,JPM,Petno Douglas B,CEO Commercial Banking,G,$0.00,-48509.0,372360.0,0.15,-$0,0.0,-0.0,0.0015,26/10/2021,18/11/2021,-0.0,0.0
,2021-11-18 16:25:14,2021-11-15,JPM,Erdoes Mary E.,"CEO Asset, Wealth Management",G,$0.00,-11910.0,500279.0,-0.02,-$0,0.0,-0.0,-0.0002,15/11/2021,18/11/2021,-0.0,0.0
D,2021-10-26 16:18:25,2021-10-25,JPM,Korablina Elena A,Corporate Controller,F,$171.72,-482.0,15768.0,-0.03,"-$82,769",171.72,-82769.0,-0.0003,25/10/2021,26/10/2021,-82769.04,0.03999999999359716
,2021-10-25 17:30:03,2021-10-25,JPM,Piepszak Jennifer,Co-CEO CCB,S,$171.26,-3173.0,3039.0,-0.51,"-$543,400",171.26,-543400.0,-0.0051,25/10/2021,25/10/2021,-543407.98,7.9799999999813735
,2021-10-25 17:30:01,2021-10-25,JPM,Beer Lori A,CIO,S,$171.22,-5210.0,16748.0,-0.24,"-$892,058",171.22,-892058.0,-0.0024,25/10/2021,25/10/2021,-892056.2,1.8000000000465661
D,2021-10-25 16:16:25,2021-10-22,JPM,Pinto Daniel E,"Co-Pres, COO, CEO CIB",F,$170.90,-47663.0,560544.0,-0.08,"-$8,145,368",170.9,-8145368.0,-0.0008,22/10/2021,25/10/2021,-8145606.7,238.70000000018626
,2021-10-15 16:17:34,2021-10-14,JPM,Scher Peter,EVP,S,$162.41,-4372.0,15304.0,-0.22,"-$710,069",162.41,-710069.0,-0.0022,14/10/2021,15/10/2021,-710056.52,12.479999999981374
,2021-10-15 16:17:28,2021-10-14,JPM,Leopold Robin,Head of HR,S,$162.42,-1238.0,29858.0,-0.04,"-$201,070",162.42,-201070.0,-0.0004,14/10/2021,15/10/2021,-201075.96,5.959999999991851
,2021-10-15 16:17:18,2021-10-14,JPM,Beer Lori A,CIO,S,$162.46,-7829.0,21958.0,-0.26,"-$1,271,876",162.46,-1271876.0,-0.0026,14/10/2021,15/10/2021,-1271899.34,23.34000000008382
D,2021-10-15 16:16:10,2021-10-14,JPM,Dimon James,"COB, CEO",F,$162.04,-375403.0,8495281.0,-0.04,"-$60,828,425",162.04,-60828425.0,-0.0004,14/10/2021,15/10/2021,-60830302.12,1877.1199999973178
,2021-10-01 16:18:16,2021-09-30,JPM,Burke Stephen B,Dir,A,$163.69,328.0,233705.0,0,"+$53,750",163.69,53750.0,0.0,30/09/2021,01/10/2021,53690.32,59.68000000000029
,2021-10-01 16:18:06,2021-09-30,JPM,Neal Michael A,Dir,A,$163.69,199.0,46672.0,0,"+$32,500",163.69,32500.0,0.0,30/09/2021,01/10/2021,32574.31,74.31000000000131
,2021-10-01 16:17:54,2021-09-30,JPM,Hobson Mellody L,Dir,A,$163.69,244.0,139790.0,0,"+$40,000",163.69,40000.0,0.0,30/09/2021,01/10/2021,39940.36,59.63999999999942
,2021-10-01 16:17:46,2021-09-30,JPM,Rometty Virginia M,Dir,A,$163.69,221.0,3415.0,0.07,"+$36,250",163.69,36250.0,0.0007000000000000001,30/09/2021,01/10/2021,36175.49,74.51000000000204
,2021-10-01 16:17:42,2021-09-30,JPM,Flynn Timothy Patrick,Dir,A,$163.69,237.0,58607.0,0,"+$38,750",163.69,38750.0,0.0,30/09/2021,01/10/2021,38794.53,44.529999999998836
M,2021-10-01 16:17:38,2021-05-14,JPM,Dimon James,"COB, CEO",G,$0.00,19104.0,8308257.0,0,+$0,0.0,0.0,0.0,14/05/2021,01/10/2021,0.0,0.0
D,2021-08-02 16:20:19,2021-07-30,JPM,Leopold Robin,Head of HR,F,$152.44,-2947.0,31096.0,-0.09,"-$449,226",152.44,-449226.0,-0.0009,30/07/2021,02/08/2021,-449240.68,14.679999999993015
,2021-07-14 17:49:59,2021-07-14,JPM,Erdoes Mary E.,"CEO Asset, Wealth Management",S,$154.78,-17387.0,512189.0,-0.03,"-$2,691,182",154.78,-2691182.0,-0.0003,14/07/2021,14/07/2021,-2691159.86,22.140000000130385
,2021-07-01 16:25:32,2021-06-30,JPM,Neal Michael A,Dir,A,$155.54,209.0,46255.0,0,"+$32,500",155.54,32500.0,0.0,30/06/2021,01/07/2021,32507.859999999997,7.859999999996944
,2021-07-01 16:25:32,2021-06-30,JPM,Rometty Virginia M,Dir,A,$155.54,217.0,3176.0,0.07,"+$33,750",155.54,33750.0,0.0007000000000000001,30/06/2021,01/07/2021,33752.18,2.180000000000291
,2021-07-01 16:25:06,2021-06-30,JPM,Hobson Mellody L,Dir,A,$155.54,241.0,139482.0,0,"+$37,500",155.54,37500.0,0.0,30/06/2021,01/07/2021,37485.14,14.860000000000582
,2021-07-01 16:23:51,2021-06-30,JPM,Flynn Timothy Patrick,Dir,A,$155.54,249.0,58088.0,0,"+$38,750",155.54,38750.0,0.0,30/06/2021,01/07/2021,38729.46,20.540000000000873
,2021-07-01 16:23:02,2021-06-30,JPM,Burke Stephen B,Dir,A,$155.54,329.0,232640.0,0,"+$51,250",155.54,51250.0,0.0,30/06/2021,01/07/2021,51172.659999999996,77.34000000000378
D,2021-05-07 16:34:24,2021-05-06,JPM,Erdoes Mary E.,"CEO Asset, Wealth Management",F,$158.99,-70368.0,529576.0,-0.12,"-$11,187,984",158.99,-11187984.0,-0.0012,06/05/2021,07/05/2021,-11187808.32,175.67999999970198
D,2021-05-07 16:34:24,2021-05-06,JPM,Erdoes Mary E.,"CEO Asset, Wealth Management",G,$0.00,-6370.0,529576.0,-0.01,-$0,0.0,-0.0,-0.0001,06/05/2021,07/05/2021,-0.0,0.0
,2021-04-19 16:16:59,2021-04-19,JPM,Hobson Mellody L,Dir,P,$153.12,660.0,139241.0,0,"+$101,059",153.12,101059.0,0.0,19/04/2021,19/04/2021,101059.2,0.19999999999708962
,2021-04-15 18:39:47,2021-04-15,JPM,Petno Douglas B,CEO Commercial Banking,S,$150.90,-11512.0,373531.0,-0.03,"-$1,737,158",150.9,-1737158.0,-0.0003,15/04/2021,15/04/2021,-1737160.8,2.800000000046566
,2021-04-15 18:39:33,2021-04-15,JPM,Lake Marianne,EVP,S,$150.90,-13047.0,158133.0,-0.08,"-$1,968,850",150.9,-1968850.0,-0.0008,15/04/2021,15/04/2021,-1968792.3,57.699999999953434
,2021-04-15 18:39:31,2021-04-15,JPM,Friedman Stacey,GC,S,$150.90,-16965.0,56212.0,-0.23,"-$2,560,017",150.9,-2560017.0,-0.0023,15/04/2021,15/04/2021,-2560018.5,1.5
,2021-04-15 18:39:19,2021-04-15,JPM,Erdoes Mary E.,"CEO Asset, Wealth Management",S,$150.90,-19188.0,501171.0,-0.04,"-$2,895,475",150.9,-2895475.0,-0.0004,15/04/2021,15/04/2021,-2895469.2,5.7999999998137355
,2021-04-15 18:39:08,2021-04-15,JPM,Beer Lori A,CIO,S,$150.90,-15000.0,29787.0,-0.33,"-$2,263,458",150.9,-2263458.0,-0.0033,15/04/2021,15/04/2021,-2263500.0,42.0
,2021-04-15 18:38:30,2021-04-15,JPM,Bacon Ashley,Chief Risk Officer,S,$150.91,-11930.0,157574.0,-0.07,"-$1,800,318",150.91,-1800318.0,-0.0007000000000000001,15/04/2021,15/04/2021,-1800356.3,38.300000000046566
,2021-04-01 16:18:00,2021-03-31,JPM,Rometty Virginia M,Dir,A,$152.23,189.0,2943.0,0.07,"+$28,750",152.23,28750.0,0.0007000000000000001,31/03/2021,01/04/2021,28771.469999999998,21.469999999997526
,2021-04-01 16:17:54,2021-03-31,JPM,Hobson Mellody L,Dir,A,$152.23,230.0,138518.0,0,"+$35,000",152.23,35000.0,0.0,31/03/2021,01/04/2021,35012.899999999994,12.89999999999418
,2021-04-01 16:17:44,2021-03-31,JPM,Neal Michael A,Dir,A,$152.23,213.0,45829.0,0,"+$32,500",152.23,32500.0,0.0,31/03/2021,01/04/2021,32424.989999999998,75.01000000000204
,2021-04-01 16:17:34,2021-03-31,JPM,Flynn Timothy Patrick,Dir,A,$152.23,255.0,57558.0,0,"+$38,750",152.23,38750.0,0.0,31/03/2021,01/04/2021,38818.649999999994,68.64999999999418
,2021-04-01 16:17:20,2021-03-31,JPM,Burke Stephen B,Dir,A,$152.23,320.0,231576.0,0,"+$48,750",152.23,48750.0,0.0,31/03/2021,01/04/2021,48713.6,36.400000000001455
D,2021-03-26 16:27:03,2021-03-25,JPM,Pinto Daniel E,"Co-Pres, COO, CEO CIB",F,$151.15,-18816.0,526092.0,-0.03,"-$2,844,022",151.15,-2844022.0,-0.0003,25/03/2021,26/03/2021,-2844038.4,16.399999999906868
D,2021-03-26 16:23:55,2021-03-25,JPM,Smith Gordon,"Co-Pres, COO, CEO CCB",F,$151.15,-43081.0,546327.0,-0.07,"-$6,511,626",151.15,-6511626.0,-0.0007000000000000001,25/03/2021,26/03/2021,-6511693.15,67.15000000037253
D,2021-03-26 16:23:53,2021-03-25,JPM,Petno Douglas B,CEO Commercial Banking,F,$151.15,-26195.0,385043.0,-0.06,"-$3,959,443",151.15,-3959443.0,-0.0006,25/03/2021,26/03/2021,-3959374.25,68.75
D,2021-03-26 16:23:49,2021-03-25,JPM,Scher Peter,EVP,F,$151.15,-8809.0,19676.0,-0.31,"-$1,331,496",151.15,-1331496.0,-0.0031,25/03/2021,26/03/2021,-1331480.35,15.649999999906868
D,2021-03-26 16:23:47,2021-02-02,JPM,Leopold Robin,Head of HR,G,$0.00,510.0,29858.0,-0.02,+$0,0.0,0.0,-0.0002,02/02/2021,26/03/2021,0.0,0.0
D,2021-03-26 16:23:47,2021-03-25,JPM,Leopold Robin,Head of HR,F,$151.15,-4270.0,29858.0,-0.13,"-$645,336",151.15,-645336.0,-0.0013,25/03/2021,26/03/2021,-645410.5,74.5
D,2021-03-26 16:23:37,2021-03-25,JPM,Lake Marianne,EVP,F,$151.15,-29689.0,171180.0,-0.15,"-$4,487,470",151.15,-4487470.0,-0.0015,25/03/2021,26/03/2021,-4487492.350000001,22.350000000558794
D,2021-03-26 16:23:32,2021-03-25,JPM,Friedman Stacey,GC,F,$151.15,-21539.0,73177.0,-0.23,"-$3,255,614",151.15,-3255614.0,-0.0023,25/03/2021,26/03/2021,-3255619.85,5.850000000093132
D,2021-03-26 16:23:26,2021-03-25,JPM,Erdoes Mary E.,"CEO Asset, Wealth Management",F,$151.15,-43659.0,520359.0,-0.08,"-$6,599,128",151.15,-6599128.0,-0.0008,25/03/2021,26/03/2021,-6599057.850000001,70.1499999994412
D,2021-03-26 16:23:19,2021-03-25,JPM,Dimon James,"COB, CEO",F,$151.15,-178516.0,8308175.0,-0.02,"-$26,982,690",151.15,-26982690.0,-0.0002,25/03/2021,26/03/2021,-26982693.400000002,3.400000002235174
D,2021-03-26 16:23:11,2021-03-25,JPM,Beer Lori A,CIO,F,$151.15,-8733.0,44787.0,-0.16,"-$1,319,929",151.15,-1319929.0,-0.0016,25/03/2021,26/03/2021,-1319992.95,63.949999999953434
D,2021-03-26 16:23:04,2021-03-25,JPM,Bacon Ashley,Chief Risk Officer,F,$151.15,-23814.0,169504.0,-0.12,"-$3,599,478",151.15,-3599478.0,-0.0012,25/03/2021,26/03/2021,-3599486.1,8.100000000093132
D,2021-02-08 16:30:42,2021-02-05,JPM,Friedman Stacey,GC,F,$138.44,-15640.0,54245.0,-0.22,"-$2,165,123",138.44,-2165123.0,-0.0022,05/02/2021,08/02/2021,-2165201.6,78.60000000009313
,2021-01-29 17:23:59,2021-01-29,JPM,Petno Douglas B,CEO Commercial Banking,S,$129.84,-22011.0,362018.0,-0.06,"-$2,857,833",129.84,-2857833.0,-0.0006,29/01/2021,29/01/2021,-2857908.24,75.24000000022352
,2021-01-21 17:26:08,2021-01-19,JPM,Crown James S,Dir,A,$139.26,1795.0,12478041.0,0,"+$250,000",139.26,250000.0,0.0,19/01/2021,21/01/2021,249971.69999999998,28.300000000017462
,2021-01-21 16:55:13,2021-01-19,JPM,Rometty Virginia M,Dir,A,$139.26,1795.0,2750.0,1.88,"+$250,000",139.26,250000.0,0.018799999999999997,19/01/2021,21/01/2021,249971.69999999998,28.300000000017462
,2021-01-21 16:55:08,2021-01-19,JPM,Novakovic Phebe N,Dir,A,$139.26,1795.0,2295.0,3.59,"+$250,000",139.26,250000.0,0.0359,19/01/2021,21/01/2021,249971.69999999998,28.300000000017462
,2021-01-21 16:55:05,2021-01-19,JPM,Neal Michael A,Dir,A,$139.26,1795.0,45380.0,0.04,"+$250,000",139.26,250000.0,0.0004,19/01/2021,21/01/2021,249971.69999999998,28.300000000017462
,2021-01-21 16:55:00,2021-01-19,JPM,Hobson Mellody L,Dir,A,$139.26,1795.0,138229.0,0.01,"+$250,000",139.26,250000.0,0.0001,19/01/2021,21/01/2021,249971.69999999998,28.300000000017462
,2021-01-21 16:54:54,2021-01-19,JPM,Flynn Timothy Patrick,Dir,A,$139.26,1795.0,56994.0,0.03,"+$250,000",139.26,250000.0,0.0003,19/01/2021,21/01/2021,249971.69999999998,28.300000000017462
,2021-01-21 16:54:47,2021-01-19,JPM,Combs Todd A.,Dir,A,$139.26,1795.0,25033.0,0.08,"+$250,000",139.26,250000.0,0.0008,19/01/2021,21/01/2021,249971.69999999998,28.300000000017462
,2021-01-21 16:54:41,2021-01-19,JPM,Burke Stephen B,Dir,A,$139.26,1795.0,230424.0,0.01,"+$250,000",139.26,250000.0,0.0001,19/01/2021,21/01/2021,249971.69999999998,28.300000000017462
,2021-01-21 16:54:36,2021-01-19,JPM,Bammann Linda,Dir,A,$139.26,1795.0,91901.0,0.02,"+$250,000",139.26,250000.0,0.0002,19/01/2021,21/01/2021,249971.69999999998,28.300000000017462
D,2021-01-21 16:32:19,2021-01-19,JPM,Giles Nicole,Corporate Controller,S+OE,$138.75,-3154.0,9687.0,-0.25,"-$437,624",138.75,-437624.0,-0.0025,19/01/2021,21/01/2021,-437617.5,6.5
D,2021-01-21 16:32:14,2021-01-19,JPM,Smith Gordon,"Co-Pres, COO, CEO CCB",S+OE,$138.77,-40184.0,505185.0,-0.07,"-$5,576,314",138.77,-5576314.0,-0.0007000000000000001,19/01/2021,21/01/2021,-5576333.680000001,19.6800000006333
D,2021-01-21 16:32:03,2021-01-19,JPM,Piepszak Jennifer,CFO,S+OE,$138.76,-12881.0,6212.0,-0.67,"-$1,787,320",138.76,-1787320.0,-0.0067,19/01/2021,21/01/2021,-1787367.5599999998,47.55999999982305
D,2021-01-21 16:31:51,2021-01-19,JPM,Lake Marianne,EVP,S+OE,$138.75,-9481.0,145085.0,-0.06,"-$1,315,524",138.75,-1315524.0,-0.0006,19/01/2021,21/01/2021,-1315488.75,35.25
D,2021-01-21 16:31:45,2021-01-19,JPM,Friedman Stacey,GC,S+OE,$138.77,-16652.0,46746.0,-0.26,"-$2,310,766",138.77,-2310766.0,-0.0026,19/01/2021,21/01/2021,-2310798.04,32.04000000003725
D,2021-01-21 16:31:40,2021-01-19,JPM,Erdoes Mary E.,"CEO Asset, Wealth Management",S+OE,$138.77,-13270.0,481983.0,-0.03,"-$1,841,490",138.77,-1841490.0,-0.0003,19/01/2021,21/01/2021,-1841477.9000000001,12.099999999860302
D,2021-01-21 16:31:30,2021-01-19,JPM,Bacon Ashley,Chief Risk Officer,S+OE,$138.76,-8400.0,145644.0,-0.05,"-$1,165,560",138.76,-1165560.0,-0.0005,19/01/2021,21/01/2021,-1165584.0,24.0
D,2021-01-15 16:20:07,2021-01-13,JPM,Giles Nicole,Corporate Controller,F,$139.45,-3178.0,12841.0,-0.2,"-$443,156",139.45,-443156.0,-0.002,13/01/2021,15/01/2021,-443172.1,16.099999999976717
D,2021-01-15 16:20:02,2021-01-13,JPM,Smith Gordon,"Co-Pres, COO, CEO CCB",F,$139.45,-28339.0,545369.0,-0.05,"-$3,951,732",139.45,-3951732.0,-0.0005,13/01/2021,15/01/2021,-3951873.55,141.54999999981374
D,2021-01-15 16:19:56,2021-01-13,JPM,Scher Peter,EVP,F,$139.45,-5330.0,10255.0,-0.34,"-$743,242",139.45,-743242.0,-0.0034000000000000002,13/01/2021,15/01/2021,-743268.4999999999,26.499999999883585
D,2021-01-15 16:19:52,2021-01-13,JPM,Pinto Daniel E,"Co-Pres, COO, CEO CIB",F,$139.45,-11954.0,504877.0,-0.02,"-$1,666,926",139.45,-1666926.0,-0.0002,13/01/2021,15/01/2021,-1666985.2999999998,59.299999999813735
D,2021-01-15 16:19:48,2021-01-13,JPM,Piepszak Jennifer,CFO,F,$139.45,-12440.0,19093.0,-0.39,"-$1,734,696",139.45,-1734696.0,-0.0039000000000000003,13/01/2021,15/01/2021,-1734757.9999999998,61.99999999976717
D,2021-01-15 16:19:44,2020-10-26,JPM,Petno Douglas B,CEO Commercial Banking,G,$0.00,-1971.0,384029.0,-0.01,-$0,0.0,-0.0,-0.0001,26/10/2020,15/01/2021,-0.0,0.0
D,2021-01-15 16:19:44,2021-01-13,JPM,Petno Douglas B,CEO Commercial Banking,F,$139.45,-16494.0,384029.0,-0.04,"-$2,300,006",139.45,-2300006.0,-0.0004,13/01/2021,15/01/2021,-2300088.3,82.29999999981374
D,2021-01-15 16:19:39,2021-01-13,JPM,Leopold Robin,Head of HR,F,$139.45,-2759.0,26106.0,-0.1,"-$384,729",139.45,-384729.0,-0.001,13/01/2021,15/01/2021,-384742.55,13.549999999988358
D,2021-01-15 16:19:34,2021-01-13,JPM,Lake Marianne,EVP,F,$139.45,-19335.0,154566.0,-0.11,"-$2,696,169",139.45,-2696169.0,-0.0011,13/01/2021,15/01/2021,-2696265.75,96.75
D,2021-01-15 16:19:28,2021-01-13,JPM,Friedman Stacey,GC,F,$139.45,-13483.0,63398.0,-0.18,"-$1,880,137",139.45,-1880137.0,-0.0018,13/01/2021,15/01/2021,-1880204.3499999999,67.3499999998603
D,2021-01-15 16:19:23,2021-01-13,JPM,Erdoes Mary E.,"CEO Asset, Wealth Management",F,$139.45,-27982.0,495253.0,-0.05,"-$3,901,950",139.45,-3901950.0,-0.0005,13/01/2021,15/01/2021,-3902089.9,139.89999999990687
D,2021-01-15 16:19:17,2021-01-13,JPM,Beer Lori A,CIO,F,$139.45,-6594.0,37112.0,-0.15,"-$919,500",139.45,-919500.0,-0.0015,13/01/2021,15/01/2021,-919533.2999999999,33.29999999993015
D,2021-01-15 16:19:13,2021-01-13,JPM,Bacon Ashley,Chief Risk Officer,F,$139.45,-14647.0,154044.0,-0.09,"-$2,042,451",139.45,-2042451.0,-0.0009,13/01/2021,15/01/2021,-2042524.15,73.14999999990687
,2021-01-04 16:20:00,2020-12-31,JPM,Rometty Virginia M,Dir,A,$127.07,226.0,955.0,0.31,"+$28,750",127.07,28750.0,0.0031,31/12/2020,04/01/2021,28717.82,32.18000000000029
,2021-01-04 16:19:56,2020-12-31,JPM,Raymond Lee R,Dir,A,$127.07,374.0,265309.0,0,"+$47,500",127.07,47500.0,0.0,31/12/2020,04/01/2021,47524.18,24.18000000000029
,2021-01-04 16:19:51,2020-12-31,JPM,Neal Michael A,Dir,A,$127.07,256.0,43584.0,0.01,"+$32,500",127.07,32500.0,0.0001,31/12/2020,04/01/2021,32529.92,29.919999999998254
,2021-01-04 16:19:48,2020-12-31,JPM,Hobson Mellody L,Dir,A,$127.07,315.0,136434.0,0,"+$40,000",127.07,40000.0,0.0,31/12/2020,04/01/2021,40027.049999999996,27.049999999995634
,2021-01-04 16:19:44,2020-12-31,JPM,Flynn Timothy Patrick,Dir,A,$127.07,305.0,55199.0,0.01,"+$38,750",127.07,38750.0,0.0001,31/12/2020,04/01/2021,38756.35,6.349999999998545
,2021-01-04 16:19:38,2020-12-31,JPM,Burke Stephen B,Dir,A,$127.07,364.0,228629.0,0,"+$46,250",127.07,46250.0,0.0,31/12/2020,04/01/2021,46253.479999999996,3.4799999999959255
,2020-11-24 16:21:35,2020-11-24,JPM,Lake Marianne,EVP,S,$120.01,-15808.0,135602.0,-0.1,"-$1,897,118",120.01,-1897118.0,-0.001,24/11/2020,24/11/2020,-1897118.08,0.0800000000745058
D,2020-10-26 17:32:07,2020-10-25,JPM,Beer Lori A,CIO,F,$103.69,-5928.0,29369.0,-0.17,"-$614,674",103.69,-614674.0,-0.0017000000000000001,25/10/2020,26/10/2020,-614674.32,0.31999999994877726
D,2020-10-26 17:32:01,2020-10-25,JPM,Piepszak Jennifer,CFO,F,$103.69,-3458.0,6212.0,-0.36,"-$358,560",103.69,-358560.0,-0.0036,25/10/2020,26/10/2020,-358560.02,0.02000000001862645
